id,customerId,amount,itemPurchased,purchasedAt
2070,996,34,"Cotton T-Shirt",2025-12-22T21:54:24.346Z
2071,997,58,"Coffee Beans Blend",2025-06-22T21:54:24.346Z
2072,997,44,"Noise Cancelling Headphones",2025-10-15T21:54:24.346Z
2073,997,67,"Silk Summer Dress",2026-02-19T21:54:24.346Z
2074,998,64,"Coffee Beans Blend",2026-04-03T21:54:24.346Z
2075,998,58,"Yoga Mat",2026-04-05T21:54:24.346Z
2076,998,52,"Oversized Hoodie",2026-03-10T21:54:24.346Z
2077,999,354,"Diamond Ring",2026-03-25T21:54:24.346Z
2078,999,307,"Acoustic Guitar",2026-01-06T21:54:24.346Z
2079,999,94,"Oversized Hoodie",2025-07-07T21:54:24.346Z
2080,1000,93,"Leather Bag",2025-09-18T21:54:24.346Z
2081,1000,53,"Mechanical Keyboard",2025-12-06T21:54:24.346Z
2082,1000,50,"Hydro Flask",2025-11-18T21:54:24.346Z
2083,1000,83,"Premium Leather Boots",2026-05-20T21:54:24.346Z
